time [s]; pendulum_position [deg]; pendulum_torque [Nm]; contact_force [N]; UTC_time[YY-MM-DD HH:MM:SS +-OFF]; fallen [bool]
;;;; 2020-12-21 11:58:36 +0100;
    0.038200;   -38.717864;     0.895384;     2.372707; ; 
    0.038300;   -38.735303;     0.895384;     2.592247; ; 
    0.038400;   -38.438831;     0.862479;     2.811787; ; 
    0.038500;   -38.473710;     0.911836;     2.884967; ; 
    0.038600;   -38.578347;     0.961193;     2.299527; ; 
    0.038700;   -38.386512;     1.125716;     2.738607; ; 
    0.038800;   -38.403952;     1.076359;     2.592247; ; 
    0.038900;   -38.560908;     0.681503;     2.592247; ; 
    0.039000;   -38.717864;     0.500528;     2.519067; ; 
    0.039100;   -38.787622;     0.566337;     2.884967; ; 
    0.039200;   -38.700424;     0.665051;     2.665427; ; 
    0.039300;   -38.543468;     0.697956;     2.665427; ; 
    0.039400;   -38.560908;     0.796670;     2.299527; ; 
    0.039500;   -38.526029;     0.681503;     2.445887; ; 
    0.039600;   -38.421391;     0.911836;     2.299527; ; 
    0.039700;   -38.508589;     1.043455;     1.933627; ; 
    0.039800;   -38.456270;     1.059907;     2.299527; ; 
    0.039900;   -38.560908;     1.306692;     2.738607; ; 
    0.040000;   -38.700424;     1.092812;     2.372707; ; 
    0.040100;   -38.456270;     1.158621;     2.445887; ; 
    0.040200;   -38.682985;     1.191526;     2.299527; ; 
    0.040300;   -38.717864;     0.780217;     2.299527; ; 
    0.040400;   -38.630666;     0.796670;     2.299527; ; 
    0.040500;   -38.578347;     0.303100;     2.519067; ; 
    0.040600;   -38.421391;     0.632146;     2.665427; ; 
    0.040700;   -38.369073;     0.911836;     2.519067; ; 
    0.040800;   -38.543468;     1.158621;     2.299527; ; 
    0.040900;   -38.543468;     1.487668;     2.519067; ; 
    0.041000;   -38.839941;     0.681503;     2.445887; ; 
    0.041100;   -38.630666;     0.270195;     2.519067; ; 
    0.041200;   -38.630666;     0.385361;     2.519067; ; 
    0.041300;   -38.665545;     0.730860;     2.811787; ; 
    0.041400;   -38.543468;     1.405406;     2.665427; ; 
    0.041500;   -38.508589;     0.977645;     2.738607; ; 
    0.041600;   -38.473710;     0.895384;     2.811787; ; 
    0.041700;   -38.526029;     0.665051;     2.519067; ; 
    0.041800;   -38.508589;     0.187933;     2.738607; ; 
    0.041900;   -38.665545;     0.270195;     2.592247; ; 
    0.042000;   -38.822501;     0.122124;     2.372707; ; 
    0.042100;   -38.787622;     0.648599;     2.299527; ; 
